# ell, DTT, DTE, DEE
# from class within cobaya (https://cobaya.readthedocs.io/en/latest/) to compare to their plik-lite values
2.239000000000000000e+03 1.252091481031914668e+02 -5.307265981594454729e+00 6.053693615204640111e+00
2.240000000000000000e+03 1.248952622733762752e+02 -5.363496607880761324e+00 6.049588713414160601e+00
2.241000000000000000e+03 1.245865387614508393e+02 -5.419720038912151594e+00 6.045092537556686629e+00
2.242000000000000000e+03 1.242829459559065981e+02 -5.475908926689605494e+00 6.040205311314533532e+00
2.243000000000000000e+03 1.239844520921749194e+02 -5.532035826135733636e+00 6.034927261907854223e+00
2.244000000000000000e+03 1.236910252524410652e+02 -5.588073194986842296e+00 6.029258620099603228e+00
2.245000000000000000e+03 1.234026333654578167e+02 -5.643993393685002857e+00 6.023199620200464288e+00
2.246000000000000000e+03 1.231192442063592125e+02 -5.699768685270113266e+00 6.016750500073804631e+00
2.247000000000000000e+03 1.228408253964745143e+02 -5.755371235271981689e+00 6.009911501140629220e+00
2.248000000000000000e+03 1.225673444031417603e+02 -5.810773111602378194e+00 6.002682868384509263e+00
2.249000000000000000e+03 1.222987685395216033e+02 -5.865946284447115744e+00 5.995064850356541797e+00
2.250000000000000000e+03 1.220350649644112195e+02 -5.920862626158104547e+00 5.987057699180289738e+00
2.251000000000000000e+03 1.217762006820577909e+02 -5.975493911145435710e+00 5.978661670556735253e+00
2.252000000000000000e+03 1.215221425419726131e+02 -6.029811815769437366e+00 5.969877023769210034e+00
2.253000000000000000e+03 1.212728572387445354e+02 -6.083787918232745895e+00 5.960704021688356669e+00
2.254000000000000000e+03 1.210283113118540399e+02 -6.137393698472378922e+00 5.951142930777073126e+00
2.255000000000000000e+03 1.207884711454867102e+02 -6.190600538051794111e+00 5.941194021095447475e+00
2.256000000000000000e+03 1.205533029683473245e+02 -6.243379720052968374e+00 5.930857566305718365e+00
2.257000000000000000e+03 1.203227728534732677e+02 -6.295702428968454889e+00 5.920133843677203522e+00
2.258000000000000000e+03 1.200968467180485675e+02 -6.347539750593461427e+00 5.909023134091267337e+00
2.259000000000000000e+03 1.198754903232176474e+02 -6.398862671917908251e+00 5.897525722046252028e+00
2.260000000000000000e+03 1.196586633508096895e+02 -6.449644814295361073e+00 5.885642675291521186e+00
2.261000000000000000e+03 1.194463015919517659e+02 -6.499870652516295699e+00 5.873378189239206293e+00
2.262000000000000000e+03 1.192383346427038333e+02 -6.549527348762096857e+00 5.860737257749211615e+00
2.263000000000000000e+03 1.190346918163464522e+02 -6.598602024118891407e+00 5.847724894902333936e+00
2.264000000000000000e+03 1.188353021430555287e+02 -6.647081758533822438e+00 5.834346135023517732e+00
2.265000000000000000e+03 1.186400943695766728e+02 -6.694953590771291374e+00 5.820606032705106792e+00
2.266000000000000000e+03 1.184489969589001532e+02 -6.742204518369222299e+00 5.806509662830104723e+00
2.267000000000000000e+03 1.182619380899354411e+02 -6.788821497595319165e+00 5.792062120595424801e+00
2.268000000000000000e+03 1.180788456571859086e+02 -6.834791443403309685e+00 5.777268521535140700e+00
2.269000000000000000e+03 1.178996472704235998e+02 -6.880101229389223860e+00 5.762134001543762096e+00
2.270000000000000000e+03 1.177242702543635886e+02 -6.924737687747628101e+00 5.746663716899455210e+00
2.271000000000000000e+03 1.175526416483391046e+02 -6.968687609227894875e+00 5.730862844287332614e+00
2.272000000000000000e+03 1.173846882059758201e+02 -7.011937743090451924e+00 5.714736580822683543e+00
2.273000000000000000e+03 1.172203363948666777e+02 -7.054474797063049252e+00 5.698290144074238839e+00
2.274000000000000000e+03 1.170595123962466317e+02 -7.096285437297000342e+00 5.681528772087426127e+00
2.275000000000000000e+03 1.169021421046671634e+02 -7.137356288323450038e+00 5.664457723407620549e+00
2.276000000000000000e+03 1.167481511276710648e+02 -7.177673933009627305e+00 5.647082277103405268e+00
2.277000000000000000e+03 1.165974647854671105e+02 -7.217224912515102453e+00 5.629407732789819541e+00
2.278000000000000000e+03 1.164500081106046139e+02 -7.255995726248040789e+00 5.611439410651620996e+00
2.279000000000000000e+03 1.163057058476482268e+02 -7.293972831821462499e+00 5.593182651466529265e+00
2.280000000000000000e+03 1.161644824528525817e+02 -7.331142645009494530e+00 5.574642816628494479e+00
2.281000000000000000e+03 1.160262620938368485e+02 -7.367491539703633130e+00 5.555825288170941789e+00
2.282000000000000000e+03 1.158909686492596336e+02 -7.403005847868995737e+00 5.536735468790032755e+00
2.283000000000000000e+03 1.157585257084934511e+02 -7.437671859500576410e+00 5.517378781867913418e+00
2.284000000000000000e+03 1.156288565712994370e+02 -7.471475822579508375e+00 5.497760671495977469e+00
2.285000000000000000e+03 1.155018842475021330e+02 -7.504403943029311463e+00 5.477886602498113433e+00
2.286000000000000000e+03 1.153775314566640304e+02 -7.536442384672159100e+00 5.457762060453966058e+00
2.287000000000000000e+03 1.152557206277601978e+02 -7.567577269185123079e+00 5.437392551722180833e+00
2.288000000000000000e+03 1.151363738988531651e+02 -7.597794676056437879e+00 5.416783603463674268e+00
2.289000000000000000e+03 1.150194131167674385e+02 -7.627080642541758770e+00 5.395940763664873963e+00
2.290000000000000000e+03 1.149047598367641427e+02 -7.655421163620407476e+00 5.374869601160982668e+00
2.291000000000000000e+03 1.147923353222158198e+02 -7.682802191951639159e+00 5.353575705659227246e+00
2.292000000000000000e+03 1.146820605442809864e+02 -7.709209637830895190e+00 5.332064687762119171e+00
2.293000000000000000e+03 1.145738561815789041e+02 -7.734629369146060363e+00 5.310342178990705264e+00
2.294000000000000000e+03 1.144676426198641366e+02 -7.759047211333714777e+00 5.288413831807824650e+00
2.295000000000000000e+03 1.143633399517013203e+02 -7.782448947335394607e+00 5.266285319641361262e+00
2.296000000000000000e+03 1.142608679761397923e+02 -7.804820317553849307e+00 5.243962336907499910e+00
2.297000000000000000e+03 1.141601461983882615e+02 -7.826147019809293504e+00 5.221450599033982343e+00
2.298000000000000000e+03 1.140610938294895220e+02 -7.846414709295671308e+00 5.198755842483360645e+00
2.299000000000000000e+03 1.139636323946984504e+02 -7.865612004007823010e+00 5.175883908091797991e+00
2.300000000000000000e+03 1.138676935774223438e+02 -7.883739522027243041e+00 5.152840991618794497e+00
2.301000000000000000e+03 1.137732114245840052e+02 -7.900800901700502976e+00 5.129633394839382632e+00
2.302000000000000000e+03 1.136801197421879692e+02 -7.916799801418570759e+00 5.106267442398581657e+00
2.303000000000000000e+03 1.135883520950545034e+02 -7.931739899641272906e+00 5.082749481836553507e+00
2.304000000000000000e+03 1.134978418065534385e+02 -7.945624894921750503e+00 5.059085883613740897e+00
2.305000000000000000e+03 1.134085219583379711e+02 -7.958458505930928517e+00 5.035283041136016990e+00
2.306000000000000000e+03 1.133203253900787217e+02 -7.970244471481982451e+00 5.011347370779830612e+00
2.307000000000000000e+03 1.132331846991972952e+02 -7.980986550554784564e+00 4.987285311917348807e+00
2.308000000000000000e+03 1.131470322406005522e+02 -7.990688522320390952e+00 4.963103326941606497e+00
2.309000000000000000e+03 1.130618001264141412e+02 -7.999354186165487768e+00 4.938807901291649927e+00
2.310000000000000000e+03 1.129774202257166138e+02 -8.006987361716854323e+00 4.914405543477685434e+00
2.311000000000000000e+03 1.128938241642730418e+02 -8.013591888865837731e+00 4.889902785106214900e+00
2.312000000000000000e+03 1.128109433242691608e+02 -8.019171627792802681e+00 4.865306180905196065e+00
2.313000000000000000e+03 1.127287088440452152e+02 -8.023730458991607861e+00 4.840622308749177982e+00
2.314000000000000000e+03 1.126470516178295043e+02 -8.027272283294053068e+00 4.815857769684448897e+00
2.315000000000000000e+03 1.125659022954726396e+02 -8.029801021894355628e+00 4.791019187954180580e+00
2.316000000000000000e+03 1.124851912821813187e+02 -8.031320616373612609e+00 4.766113211023582430e+00
2.317000000000000000e+03 1.124048487382520278e+02 -8.031835028724254144e+00 4.741146509605031589e+00
2.318000000000000000e+03 1.123248045788051570e+02 -8.031348241374510977e+00 4.716125777683233267e+00
2.319000000000000000e+03 1.122449884735187169e+02 -8.029864257212885548e+00 4.691057732540358849e+00
2.320000000000000000e+03 1.121653298463622690e+02 -8.027387099612607102e+00 4.665949114781192009e+00
2.321000000000000000e+03 1.120857578753307138e+02 -8.023920812456088569e+00 4.640806688358274812e+00
2.322000000000000000e+03 1.120062014921783202e+02 -8.019469460159406538e+00 4.615637240597058266e+00
2.323000000000000000e+03 1.119265893821525282e+02 -8.014037127696751028e+00 4.590447582221035105e+00
2.324000000000000000e+03 1.118468499837277932e+02 -8.007627920624898366e+00 4.565244547376903661e+00
2.325000000000000000e+03 1.117669114883393888e+02 -8.000245965107652069e+00 4.540034993659695317e+00
2.326000000000000000e+03 1.116867018401174931e+02 -7.991895407940340590e+00 4.514825802137933053e+00
2.327000000000000000e+03 1.116061487356208630e+02 -7.982580416574251103e+00 4.489623877378767780e+00
2.328000000000000000e+03 1.115251796235708639e+02 -7.972305179141106812e+00 4.464436147473135996e+00
2.329000000000000000e+03 1.114437217045852009e+02 -7.961073904477528274e+00 4.439269564060890794e+00
2.330000000000000000e+03 1.113617019309118632e+02 -7.948890822149491164e+00 4.414131102355955960e+00
2.331000000000000000e+03 1.112790470061629833e+02 -7.935760182476797375e+00 4.389027761171472086e+00
2.332000000000000000e+03 1.111956833850487669e+02 -7.921686256557525674e+00 4.363966562944940009e+00
2.333000000000000000e+03 1.111115372731112672e+02 -7.906673336292512566e+00 4.338954553763363364e+00
2.334000000000000000e+03 1.110265346264583570e+02 -7.890725734409800296e+00 4.313998803388401804e+00
2.335000000000000000e+03 1.109406011514975319e+02 -7.873847784489106161e+00 4.289106405281509993e+00
2.336000000000000000e+03 1.108536623046697827e+02 -7.856043840986285609e+00 4.264284476629085496e+00
2.337000000000000000e+03 1.107656432921835403e+02 -7.837318279257786457e+00 4.239540158367612221e+00
2.338000000000000000e+03 1.106764771600417845e+02 -7.817677185567855958e+00 4.214880110948032943e+00
2.339000000000000000e+03 1.105861291200213543e+02 -7.797133438626470792e+00 4.190308998127656892e+00
2.340000000000000000e+03 1.104945723754965883e+02 -7.775701659921645081e+00 4.165830993733623977e+00
2.341000000000000000e+03 1.104017800448898754e+02 -7.753396526687732937e+00 4.141450285075592319e+00
2.342000000000000000e+03 1.103077251615832353e+02 -7.730232771966966787e+00 4.117171072959818545e+00
2.343000000000000000e+03 1.102123806738296423e+02 -7.706225184671020578e+00 4.092997571703247850e+00
2.344000000000000000e+03 1.101157194446642933e+02 -7.681388609642535670e+00 4.068934009147576525e+00
2.345000000000000000e+03 1.100177142518162441e+02 -7.655737947716691139e+00 4.044984626673350903e+00
2.346000000000000000e+03 1.099183377876196346e+02 -7.629288155782729675e+00 4.021153679214033438e+00
2.347000000000000000e+03 1.098175626589251976e+02 -7.602054246845519003e+00 3.997445435270090996e+00
2.348000000000000000e+03 1.097153613870115834e+02 -7.574051290087093768e+00 3.973864176923072478e+00
2.349000000000000000e+03 1.096117064074968255e+02 -7.545294410928208961e+00 3.950414199849690444e+00
2.350000000000000000e+03 1.095065700702497082e+02 -7.515798791089871145e+00 3.927099813335898748e+00
2.351000000000000000e+03 1.093999246393011475e+02 -7.485579668654906982e+00 3.903925340290976376e+00
2.352000000000000000e+03 1.092917422927557283e+02 -7.454652338129494460e+00 3.880895117261605520e+00
2.353000000000000000e+03 1.091819951227028866e+02 -7.423032150504718096e+00 3.858013494445952318e+00
2.354000000000000000e+03 1.090706551351285185e+02 -7.390734513318109045e+00 3.835284835707746698e+00
2.355000000000000000e+03 1.089576942498262895e+02 -7.357774890715204741e+00 3.812713518590366224e+00
2.356000000000000000e+03 1.088430843003090018e+02 -7.324168803511081904e+00 3.790303934330910618e+00
2.357000000000000000e+03 1.087267970337200893e+02 -7.289931829251916184e+00 3.768060487874286935e+00
2.358000000000000000e+03 1.086088041107449271e+02 -7.255079602276514272e+00 3.745987597887284082e+00
2.359000000000000000e+03 1.084890771055223553e+02 -7.219627813777883318e+00 3.724089696772663327e+00
2.360000000000000000e+03 1.083675875055560311e+02 -7.183592211864756827e+00 3.702371230683228376e+00
2.361000000000000000e+03 1.082443067116256259e+02 -7.146988601623148085e+00 3.680836659535910549e+00
2.362000000000000000e+03 1.081192060376986177e+02 -7.109832845177906258e+00 3.659490457025847743e+00
2.363000000000000000e+03 1.079922567108414739e+02 -7.072140861754255603e+00 3.638337110640467387e+00
2.364000000000000000e+03 1.078634298711309469e+02 -7.033928627739340911e+00 3.617381121673562738e+00
2.365000000000000000e+03 1.077326965715656542e+02 -6.995212176743780041e+00 3.596627005239374952e+00
2.366000000000000000e+03 1.076000277779775445e+02 -6.956007599663212915e+00 3.576079290286676926e+00
2.367000000000000000e+03 1.074653943689430662e+02 -6.916331044739839840e+00 3.555742519612846042e+00
2.368000000000000000e+03 1.073287671356947186e+02 -6.876198717623974055e+00 3.535621249877949790e+00
2.369000000000000000e+03 1.071901167820324190e+02 -6.835626881435591606e+00 3.515720051618829167e+00
2.370000000000000000e+03 1.070494139242349831e+02 -6.794631856825873228e+00 3.496043509263169646e+00
2.371000000000000000e+03 1.069066290909714070e+02 -6.753230022038756886e+00 3.476596221143589016e+00
2.372000000000000000e+03 1.067617327232123330e+02 -6.711437812972480543e+00 3.457382799511716343e+00
2.373000000000000000e+03 1.066146951741414739e+02 -6.669271723241132932e+00 3.438407870552270928e+00
2.374000000000000000e+03 1.064654867090669370e+02 -6.626748304236196319e+00 3.419676074397144827e+00
2.375000000000000000e+03 1.063140775053327474e+02 -6.583884165188095494e+00 3.401192065139476917e+00
2.376000000000000000e+03 1.061604376522301436e+02 -6.540695973227756532e+00 3.382960510847742963e+00
2.377000000000000000e+03 1.060045449171293370e+02 -6.497200233063839647e+00 3.364985371125221558e+00
2.378000000000000000e+03 1.058464080963276643e+02 -6.453412624408010778e+00 3.347267724897295516e+00
2.379000000000000000e+03 1.056860438078569757e+02 -6.409348660591199121e+00 3.329807929272252665e+00
2.380000000000000000e+03 1.055234687383999415e+02 -6.365023908634120708e+00 3.312606340779656211e+00
2.381000000000000000e+03 1.053586996433666343e+02 -6.320453989304168019e+00 3.295663315369094626e+00
2.382000000000000000e+03 1.051917533469707848e+02 -6.275654577172256943e+00 3.278979208408916879e+00
2.383000000000000000e+03 1.050226467423058097e+02 -6.230641400669706620e+00 3.262554374684982772e+00
2.384000000000000000e+03 1.048513967914214078e+02 -6.185430242145105950e+00 3.246389168399399505e+00
2.385000000000000000e+03 1.046780205253995462e+02 -6.140036937921177440e+00 3.230483943169270233e+00
2.386000000000000000e+03 1.045025350444310845e+02 -6.094477378351655261e+00 3.214839052025432409e+00
2.387000000000000000e+03 1.043249575178916047e+02 -6.048767507878148209e+00 3.199454847411201452e+00
2.388000000000000000e+03 1.041453051844181346e+02 -6.002923325087005324e+00 3.184331681181120199e+00
2.389000000000000000e+03 1.039635953519850773e+02 -5.956960882766191290e+00 3.169469904599691912e+00
2.390000000000000000e+03 1.037798453979806652e+02 -5.910896287962144058e+00 3.154869868340126615e+00
2.391000000000000000e+03 1.035940727692833008e+02 -5.864745702036667119e+00 3.140531922483092764e+00
2.392000000000000000e+03 1.034062949823375845e+02 -5.818525340723764039e+00 3.126456416515444481e+00
2.393000000000000000e+03 1.032165296232307696e+02 -5.772251474186534281e+00 3.112643699328977220e+00
2.394000000000000000e+03 1.030247943477691308e+02 -5.725940427074030836e+00 3.099094119219168331e+00
2.395000000000000000e+03 1.028311068815539642e+02 -5.679608578578130285e+00 3.085808023883911844e+00
2.396000000000000000e+03 1.026354850200581410e+02 -5.633272362490402863e+00 3.072785760422273249e+00
2.397000000000000000e+03 1.024379466287022069e+02 -5.586948267258977197e+00 3.060027675333226505e+00
2.398000000000000000e+03 1.022385096429306799e+02 -5.540652836045412144e+00 3.047534114514393710e+00
2.399000000000000000e+03 1.020371920682883911e+02 -5.494402666781565969e+00 3.035305423260794999e+00
2.400000000000000000e+03 1.018340119804967969e+02 -5.448214412226462855e+00 3.023341946263587321e+00
